GeoAreaName,Region,ISOalpha3,TimePeriod,court,Typeofoccupation,SDG1671C_Female,SDG1671C_Male,male,female,total,female_share,male_share,age_under_35,between_35_44,between_45_54,between_55_64,above_65,age_under_45_proportional,not_disabled,disabled,group_a,group_b,group_c,age_under_45_ratio,disability_proportional,group_a_proportional,group_b_proportional,group_c_proportional,Source,FootNote
Georgia,Western Asia and Northern Africa,GEO,2020,low,Judges,1.068493128,0.931506872,102,117,219,0.534246564,0.465753436,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Georgia,Western Asia and Northern Africa,GEO,2020,total,Judges,1.075987816,0.924012184,152,177,329,0.537993908,0.462006092,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Georgia,Western Asia and Northern Africa,GEO,2020,high,Judges,1.133333325,0.866666675,39,51,90,0.566666663,0.433333337,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Georgia,Western Asia and Northern Africa,GEO,2022,low,Judges,1.117117167,0.882882893,98,124,222,0.558558583,0.441441447,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Georgia,Western Asia and Northern Africa,GEO,2022,high,Judges,1.056179762,0.943820238,42,47,89,0.528089881,0.471910119,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Georgia,Western Asia and Northern Africa,GEO,2022,supreme,Judges,0.785714269,1.214285731,17,11,28,0.392857134,0.607142866,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Georgia,Western Asia and Northern Africa,GEO,2022,total,Judges,1.073746324,0.926253676,157,182,339,0.536873162,0.463126838,,,,,,,,,,,,,,,,,Council of Europe CEPEJ-STAT,
Gambia,Sub-Saharan Africa,GMB,2017,supreme,Judges,1,1,10,10,20,0.5,0.5,,,,,,,,,,,,,,,,,"National Gender Policy 2025-2034, Ministry of Gender, Children and Social Welfare, 2024",
Gambia,Sub-Saharan Africa,GMB,2017,low,Judges,1.047619104,0.952380955,20,22,42,0.523809552,0.476190478,,,,,,,,,,,,,,,,,"National Gender Policy 2025-2034, Ministry of Gender, Children and Social Welfare, 2024",
Gambia,Sub-Saharan Africa,GMB,2017,total,Judges,1.032258034,0.967741907,30,32,62,0.516129017,0.483870953,,,,,,,,,,,,,,,,,"National Gender Policy 2025-2034, Ministry of Gender, Children and Social Welfare, 2024",
Gambia,Sub-Saharan Africa,GMB,2022,total,Judges,0.932692289,1.067307711,222,194,416,0.466346145,0.533653855,,,,,,,,,,,,,,,,,"Judicial Service Programme Base Budget Estimates 2023, Ministry of Finance Ghana",
State of Palestine,Western Asia and Northern Africa,PSE,2020,supreme,Judges,0.162162155,1.837837815,34,3,37,0.081081077,0.918918908,,,,,,,,,,,,40,,,,,Palestinian central bureau of statistic; General Personnel Council,"The number of judges includes the judges working in Civil judiciary and Sharia judiciary, The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary"
State of Palestine,Western Asia and Northern Africa,PSE,2020,total,Registrars,0.663716793,1.336283207,151,75,226,0.331858397,0.668141603,,,,,,,,,,,,40,,,,,Palestinian central bureau of statistic; General Personnel Council,"The number of judges includes the judges working in Civil judiciary and Sharia judiciary, The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary"
State of Palestine,Western Asia and Northern Africa,PSE,2020,high,Judges,0.212765962,1.787234068,42,5,47,0.106382981,0.893617034,,,,,,,,,,,,40,,,,,Palestinian central bureau of statistic; General Personnel Council,"The number of judges includes the judges working in Civil judiciary and Sharia judiciary, The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary"
State of Palestine,Western Asia and Northern Africa,PSE,2020,low,Judges,0.407239825,1.592760205,176,45,221,0.203619912,0.796380103,,,,,,,,,,,,40,,,,,Palestinian central bureau of statistic; General Personnel Council,"The number of judges includes the judges working in Civil judiciary and Sharia judiciary, The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary"
State of Palestine,Western Asia and Northern Africa,PSE,2020,total,Judges,0.347540975,1.652459025,252,53,305,0.173770487,0.826229513,,,,,,,,,,,,40,,,,,Palestinian central bureau of statistic; General Personnel Council,"The number of judges includes the judges working in Civil judiciary and Sharia judiciary, The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary"
State of Palestine,Western Asia and Northern Africa,PSE,2021,low,Judges,0.416289598,1.583710432,175,46,221,0.208144799,0.791855216,28,110,51,30,2,,,,195,26,,40,,,,,Palestinian central bureau of statistic,The number of judges includes the judges working in Civil judiciary and Sharia judiciary The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary
State of Palestine,Western Asia and Northern Africa,PSE,2021,supreme,Judges,0.095238097,1.90476191,40,2,42,0.047619049,0.952380955,0,1,15,17,9,,,,40,2,,40,,,,,Palestinian central bureau of statistic,The number of judges includes the judges working in Civil judiciary and Sharia judiciary The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary
State of Palestine,Western Asia and Northern Africa,PSE,2021,high,Judges,0.216216221,1.783783793,33,4,37,0.108108111,0.891891897,0,6,18,11,2,,,,29,8,,40,,,,,Palestinian central bureau of statistic,The number of judges includes the judges working in Civil judiciary and Sharia judiciary The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary
State of Palestine,Western Asia and Northern Africa,PSE,2021,total,Registrars,0.815249264,1.184750676,202,139,341,0.407624632,0.592375338,167,118,40,16,0,,,,290,51,,40,,,,,Palestinian central bureau of statistic,The number of judges includes the judges working in Civil judiciary and Sharia judiciary The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary
State of Palestine,Western Asia and Northern Africa,PSE,2021,total,Judges,0.346666664,1.653333306,248,52,300,0.173333332,0.826666653,28,117,84,58,13,,,,264,36,,40,,,,,Palestinian central bureau of statistic,The number of judges includes the judges working in Civil judiciary and Sharia judiciary The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary
State of Palestine,Western Asia and Northern Africa,PSE,2022,total,Registrars,0.678362548,1.321637392,113,58,171,0.339181274,0.660818696,96,57,16,2,0,,,,,,,40.7,,,,,Palestinian central bureau of statistic,The number of judges includes the judges working in Civil judiciary and Sharia judiciary. The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary. The number of registrars in west bank Proportion of the working-age population aged above the eligibility age and below 45 (For west bank only)
State of Palestine,Western Asia and Northern Africa,PSE,2022,total,Judges,0.291545182,1.708454847,293,50,343,0.145772591,0.854227424,,,,,,,,,229,114,,40.7,,,,,Palestinian central bureau of statistic,The number of judges includes the judges working in Civil judiciary and Sharia judiciary. The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary. The number of registrars in west bank Proportion of the working-age population aged above the eligibility age and below 45 (For west bank only)
State of Palestine,Western Asia and Northern Africa,PSE,2023,total,Registrars,0.893081784,1.106918216,176,142,318,0.446540892,0.553459108,149,131,29,9,0,,,,318,,,40.8,,,,,Palestinian central bureau of statistic,The number of judges includes the judges working in Civil judiciary and Sharia judiciary. The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary. The number of judges and registrars in the west bank Population Groups A (west bank) Proportion of the working-age population aged above the eligibility age and below 45 (for the west bank only)
State of Palestine,Western Asia and Northern Africa,PSE,2023,total,Judges,0.412280709,1.587719321,181,47,228,0.206140354,0.793859661,,,,,,,,,228,,,40.8,,,,,Palestinian central bureau of statistic,The number of judges includes the judges working in Civil judiciary and Sharia judiciary. The number of registrars includes the registrars working in Civil judiciary and Sharia judiciary. The number of judges and registrars in the west bank Population Groups A (west bank) Proportion of the working-age population aged above the eligibility age and below 45 (for the west bank only)
State of Palestine,Western Asia and Northern Africa,PSE,2024,total,Judges,0.512077272,1.487922668,154,53,207,0.256038636,0.743961334,,,,,,,,,,,,,,,,,Palestinian Central Bureau of Statistics / High Judicial Council,Data refers to judges in the West Bank.
State of Palestine,Western Asia and Northern Africa,PSE,2024,low,Judges,0.633802831,1.366197228,97,45,142,0.316901416,0.683098614,,,,,,,,,,,,,,,,,Palestinian Central Bureau of Statistics / High Judicial Council,Data refers to judges in the West Bank.
State of Palestine,Western Asia and Northern Africa,PSE,2024,high,Judges,0.263157904,1.736842155,33,5,38,0.131578952,0.868421078,,,,,,,,,,,,,,,,,Palestinian Central Bureau of Statistics / High Judicial Council,Data refers to judges in the West Bank.
State of Palestine,Western Asia and Northern Africa,PSE,2024,supreme,Judges,0.222222224,1.777777791,24,3,27,0.111111112,0.888888896,,,,,,,,,,,,,,,,,Palestinian Central Bureau of Statistics / High Judicial Council,Data refers to judges in the West Bank.
State of Palestine,Western Asia and Northern Africa,PSE,2025,supreme,Judges,0.205128208,1.794871807,35,4,39,0.102564104,0.897435904,,,,,,,,,,,,,,,,,High Judicial Council,
State of Palestine,Western Asia and Northern Africa,PSE,2025,low,Judges,0.566037714,1.433962226,114,45,159,0.283018857,0.716981113,,,,,,,,,,,,,,,,,High Judicial Council,
State of Palestine,Western Asia and Northern Africa,PSE,2025,high,Judges,0.37931034,1.620689631,47,11,58,0.18965517,0.810344815,,,,,,,,,,,,,,,,,High Judicial Council,
State of Palestine,Western Asia and Northern Africa,PSE,2025,total,Judges,0.46875,1.53125,196,60,256,0.234375,0.765625,,,,,,,,,,,,,,,,,High Judicial Council,
Germany,Europe and Northern America,DEU,2010,supreme,Judges,0.47,,,,,0.23,0.77,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2010,low,Judges,0.82,,,,,0.407,0.593,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2010,total,Judges,0.78,,,,,0.385,0.615,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2010,high,Judges,0.59,,,,,0.293,0.707,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2011,high,Judges,0.61,,,,,0.305,0.695,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2011,low,Judges,0.83,,,,,0.415,0.585,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2011,total,Judges,0.79,,,,,0.393,0.607,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2011,supreme,Judges,0.46,,,,,0.23,0.77,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2012,supreme,Judges,0.51,,,,,0.255,0.745,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2012,total,Judges,0.81,,,,,0.402,0.598,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2012,high,Judges,0.63,,,,,0.311,0.689,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2012,low,Judges,0.85,,,,,0.424,0.576,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2013,total,Judges,0.83,,,,,0.411,0.589,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2013,high,Judges,0.64,,,,,0.317,0.683,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2013,supreme,Judges,0.49,,,,,0.243,0.757,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2013,low,Judges,0.88,,,,,0.435,0.565,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2014,low,Judges,0.88,,,,,0.436,0.564,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2014,high,Judges,0.66,,,,,0.325,0.675,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2014,supreme,Judges,0.55,,,,,0.272,0.728,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2014,total,Judges,0.83,,,,,0.414,0.586,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2015,low,Judges,0.93,,,,,0.457,0.543,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2015,high,Judges,0.69,,,,,0.341,0.659,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2015,total,Judges,0.88,,,,,0.434,0.566,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2015,supreme,Judges,0.55,,,,,0.272,0.728,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2016,high,Judges,0.71,,,,,0.353,0.647,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2016,low,Judges,0.94,,,,,0.467,0.533,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2016,total,Judges,0.9,,,,,0.445,0.555,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2016,supreme,Judges,0.64,,,,,0.317,0.683,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2017,supreme,Judges,0.64,,,,,0.317,0.683,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2017,low,Judges,0.96,,,,,0.475,0.525,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2017,total,Judges,0.92,,,,,0.454,0.546,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2017,high,Judges,0.74,,,,,0.366,0.634,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2018,total,Judges,0.93,,,,,0.457,0.543,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2018,low,Judges,0.97,,,,,0.477,0.523,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2018,high,Judges,0.75,,,,,0.371,0.629,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2018,supreme,Judges,0.7,,,,,0.346,0.654,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2019,supreme,Judges,0.7,,,,,0.346,0.654,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2019,total,Judges,0.94,,,,,0.465,0.535,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2019,high,Judges,0.77,,,,,0.378,0.622,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2019,low,Judges,0.98,,,,,0.485,0.515,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2020,supreme,Judges,0.79,,,,,0.39,0.61,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2020,high,Judges,0.79,,,,,0.39,0.61,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2020,total,Judges,0.96,,,,,0.475,0.525,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2020,low,Judges,1,,,,,0.494,0.506,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2021,high,Judges,0.81,,,,,0.402,0.598,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2021,supreme,Judges,0.79,,,,,0.39,0.61,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
Germany,Europe and Northern America,DEU,2021,low,Judges,1.02,,,,,0.503,0.497,,,,,,,,,,,,,,,,,"Federal Statistical Office (Destatis), Federal Office of Justice",
